postcode,lat,long
BT465JZ,54.852071,-6.754107
BT465LA,54.848525,-6.753469
BT465LB,54.844708,-6.75617
BT465LD,54.829257,-6.738812
BT465LE,54.844937,-6.743492
BT465LF,54.832394,-6.722685
BT465LG,54.844259,-6.762364
BT465LH,54.834671,-6.740278
BT465LJ,54.835872,-6.762636
BT465LL,54.837526,-6.780485
BT465LN,54.827828,-6.757887
BT465LP,54.829355,-6.740474
BT465LQ,54.830857,-6.751056
BT465LR,54.825202,-6.719551
BT465LS,54.841076,-6.677675
BT465LU,54.851096,-6.682936
BT465LW,54.826157,-6.743904
BT465LX,54.843964,-6.677253
BT465NA,54.85078,-6.683616
BT465NB,54.853216,-6.693782
BT465ND,54.855091,-6.701881
BT465NE,54.858367,-6.697431
BT465NF,54.857414,-6.692292
BT465NG,54.86006,-6.697003
BT465NH,54.876175,-6.708635
BT465NJ,54.886951,-6.715786
BT465NL,54.905143,-6.691494
BT465NN,54.910514,-6.678861
BT465NP,54.914549,-6.69568
BT465NQ,54.861688,-6.702152
BT465NR,54.920475,-6.702897
BT465NS,54.921173,-6.682661
BT465NT,54.928844,-6.699242
BT465NU,54.928047,-6.687724
BT465NY,54.904232,-6.713864
BT465NZ,54.889247,-6.700222
BT465PA,54.881808,-6.688526
BT465PB,54.874709,-6.705893
BT465PD,54.863816,-6.71051
BT465PE,54.856758,-6.715048
BT465PF,54.862005,-6.717622
BT465PG,54.85842,-6.724417
BT465PH,54.851192,-6.706911
BT465PJ,54.844805,-6.676946
BT465PL,54.850278,-6.682916
BT465PN,54.849722,-6.682125
BT465PP,54.870196,-6.662469
BT465PQ,54.863889,-6.725101
BT465PR,54.871954,-6.66632
BT465PS,54.882413,-6.6649
BT465PT,54.886779,-6.666485
BT465PU,54.88741,-6.661836
BT465PW,54.848665,-6.707505
BT465PX,54.896451,-6.661303
BT465PY,54.903557,-6.669532
BT465PZ,54.906541,-6.667204
BT465QA,54.90707,-6.667935
BT465QB,54.909171,-6.664498
BT465QE,54.913352,-6.664001
BT465QF,54.911162,-6.66253
BT465QG,54.909669,-6.660817
BT465QH,54.900794,-6.64783
BT465QL,54.90977,-6.650429
BT465QN,54.914964,-6.649725
BT465QP,54.911108,-6.638331
BT465QQ,54.909637,-6.660366
BT465QR,54.915997,-6.636045
BT465QS,54.923221,-6.628205
BT465QU,54.922191,-6.646925
BT465QV,54.91497,-6.644111
BT465QW,54.914506,-6.644906
BT465QX,54.922814,-6.658525
BT465QY,54.930699,-6.663239
BT465QZ,54.931861,-6.662654
BT465RA,54.926942,-6.673674
BT465RB,54.880898,-6.675047
BT465RD,54.874133,-6.680799
BT465RE,54.864656,-6.685812
BT465RF,54.909707,-6.645582
BT465RG,54.844642,-6.686774
BT465RJ,54.839488,-6.66227
BT465RL,54.858269,-6.653831
BT465RN,54.87768,-6.643088
BT465RP,54.880127,-6.642586
BT465RQ,54.844923,-6.686952
BT465RR,54.880476,-6.641717
BT465RT,54.878249,-6.641729
BT465RU,54.881414,-6.639582
BT465RW,54.879159,-6.641964
BT465SA,54.888359,-6.638834
BT465SB,54.884637,-6.629064
BT465SD,54.891533,-6.647938
BT465SE,54.893384,-6.652084
BT465SG,54.882617,-6.648392
BT465SH,54.880407,-6.644368
BT465SJ,54.878483,-6.645025
BT465SL,54.880089,-6.661019
BT465SN,54.876175,-6.650789
BT465SQ,54.880653,-6.643861
BT465SR,54.878032,-6.633604
BT465SS,54.878222,-6.63218
BT465ST,54.878683,-6.625246
BT465SU,54.887411,-6.609848
BT465SW,54.879044,-6.63491
BT465SX,54.891681,-6.629074
BT465SY,54.89805,-6.622747
BT465SZ,54.902099,-6.629671
BT465TA,54.892052,-6.611185
BT465TB,54.89649,-6.611921
BT465TD,54.897669,-6.598007
BT465TE,54.892192,-6.609995
BT465TF,54.88066,-6.622094
BT465TG,54.879096,-6.636419
BT465TL,54.864352,-6.621077
BT465TN,54.872724,-6.635372
BT465TP,54.865983,-6.618373
BT465TQ,54.881164,-6.637362
BT465TR,54.863903,-6.621123
BT465TS,54.861738,-6.620325
BT465TT,54.86261,-6.628285
BT465TU,54.858718,-6.632092
BT465TW,54.86525,-6.621887
BT465TY,54.858792,-6.602283
BT465TZ,54.865199,-6.583838
BT465UA,54.862981,-6.582359
BT465UB,54.875773,-6.578451
BT465UD,54.871431,-6.604588
BT465UF,54.866145,-6.616016
BT465UG,54.866145,-6.616016
BT465UH,54.866145,-6.616016
BT465UL,54.888761,-6.665588
BT465UN,54.877967,-6.631892
BT465UP,54.874496,-6.621229
BT465UT,54.874776,-6.605578
BT465UW,54.875513,-6.627707
BT465UX,54.884128,-6.583891
BT465UY,54.884193,-6.561154
BT465UZ,54.892362,-6.564385
BT465WN,54.888761,-6.665588
BT465XA,54.900112,-6.587883
BT465XB,54.894538,-6.578351
BT465XD,54.894632,-6.580982
BT465XE,54.901302,-6.569835
BT465XF,54.895897,-6.58086
BT465XG,54.898653,-6.592267
BT465XJ,54.898372,-6.55301
BT465XL,54.900141,-6.549954
BT465XN,54.89856,-6.534219
BT465XP,54.894289,-6.580075
BT465XQ,54.902645,-6.582478
BT465XW,54.895127,-6.578767
BT466SG,54.888761,-6.665588
BT466TZ,54.888761,-6.665588
BT467JJ,54.888761,-6.665588
BT468ET,54.888761,-6.665588
BT469DN,54.888761,-6.665588
BT469PD,54.888761,-6.665588
BT470DB,54.888874,-7.054247
BT470EH,54.888874,-7.054247
BT470EQ,54.888874,-7.054247
BT470NA,54.888874,-7.054247
BT470NS,54.888874,-7.054247
BT470PD,54.888874,-7.054247
BT470PP,54.888874,-7.054247
BT470RG,54.888874,-7.054247
BT470RY,54.888874,-7.054247
BT470SU,54.888874,-7.054247
BT470WB,54.888874,-7.054247
BT470WE,54.888874,-7.054247
BT471AA,54.989553,-7.314191
BT471AP,54.994383,-7.310515
BT471AX,54.888874,-7.054247
BT471BA,54.996264,-7.309546
BT471BE,55.00717,-7.28482
BT471BT,54.994554,-7.30895
BT471BX,55.000308,-7.278848
BT471DU,54.999495,-7.278081
BT471DX,54.995645,-7.311275
BT471DY,54.996272,-7.310952
BT471EB,54.996441,-7.309074
BT471EJ,54.996703,-7.307663
BT471ER,54.996514,-7.306104
BT471ET,54.99768,-7.305771
BT471EZ,54.997695,-7.308427
BT471FE,54.989202,-7.284359
BT471FF,54.988684,-7.287961
BT471FG,54.989755,-7.286692
BT471FH,54.98903,-7.285612
BT471GG,55.000042,-7.294792
BT471HG,54.993686,-7.283029
BT471HN,54.999425,-7.31246
BT471HP,54.994777,-7.285353
BT471HS,54.9928,-7.285232
BT471HT,54.996627,-7.27907
BT471HY,55.003513,-7.304733
BT471JH,55.004012,-7.297848
BT471JL,55.006476,-7.288896
BT471LD,54.997551,-7.298898
BT471LE,54.997027,-7.301564
BT471LF,54.996917,-7.297972
BT471LH,54.995952,-7.302051
BT471LN,55.017221,-7.266476
BT471LP,55.002396,-7.297876
BT471LQ,54.995853,-7.30049
BT471LU,55.006955,-7.278729
BT471ND,55.002514,-7.287404
BT471NE,55.001508,-7.284296
BT471NF,55.030994,-7.27298
BT471NG,55.00453,-7.281882
BT471NL,55.001867,-7.28429
BT471NN,55.003044,-7.285831
BT471NQ,55.00374,-7.281912
BT471NT,54.995742,-7.296742
BT471NW,55.0025,-7.284904
BT471PE,54.995526,-7.290496
BT471PH,54.994046,-7.290803
BT471PL,54.994443,-7.289578
BT471PN,54.992067,-7.298213
BT471PX,54.994473,-7.294733
BT471QE,54.995179,-7.29269
BT471QG,54.992233,-7.29571
BT471QL,54.993288,-7.291785
BT471QS,54.992286,-7.28946
BT471SA,54.983108,-7.28681
BT471SE,54.982583,-7.289162
BT471SJ,54.995852,-7.284865
BT471SQ,54.983115,-7.28806
BT471SU,55.01073,-7.264125
BT471SW,54.994928,-7.265492
BT471SZ,54.996814,-7.280317
BT471TB,55.005204,-7.28809
BT471TH,54.996835,-7.28391
BT471TR,54.99682,-7.281411
BT471TT,54.999154,-7.281213
BT471TZ,54.995198,-7.280502
BT471UA,55.020664,-7.258002
BT471UG,55.023869,-7.253408
BT471UP,55.032213,-7.266546
BT471UT,55.034466,-7.267756
BT471UU,55.034636,-7.266033
BT471UX,55.034444,-7.264003
BT471UY,55.031225,-7.266564
BT471UZ,55.03087,-7.267196
BT471WF,54.99121,-7.289791
BT471XA,55.031239,-7.26891
BT471XB,55.031958,-7.268897
BT471XD,55.032056,-7.270302
BT471XE,55.033395,-7.268871
BT471XF,55.033935,-7.269017
BT471XH,55.032932,-7.266533
BT471XJ,55.032838,-7.265909
BT471XL,55.033468,-7.266054
BT471XN,55.035265,-7.266178
BT471XP,55.033999,-7.264793
BT471XQ,55.033026,-7.267313
BT471XW,55.0341,-7.266668
BT471XY,55.030893,-7.271106
BT471YB,55.030622,-7.270798
BT471YD,54.998146,-7.277793
BT471YF,54.997952,-7.296797
BT471YG,54.998537,-7.297021
BT471YJ,54.99023,-7.291214
BT471YN,54.997368,-7.282963
BT471YR,55.006378,-7.287648
BT471YS,55.004046,-7.288158
BT471YY,54.997633,-7.29285
BT472AD,54.987378,-7.318618
BT472AE,54.977872,-7.346079
BT472AF,54.962791,-7.352974
BT472AG,54.979033,-7.304437
BT472AH,54.991608,-7.304189
BT472AL,54.992737,-7.310122
BT472AN,54.992549,-7.310156
BT472AP,54.992685,-7.307326
BT472AQ,54.953986,-7.356128
BT472AR,54.99317,-7.30888
BT472AS,54.992316,-7.308707
BT472AT,54.992059,-7.30768
BT472AU,54.992025,-7.308118
BT472AW,54.992714,-7.309122
BT472AX,54.992066,-7.310586
BT472AZ,54.991438,-7.309113
BT472BA,54.991794,-7.310013
BT472BB,54.990922,-7.30995
BT472BD,54.990056,-7.307777
BT472BE,54.989971,-7.310216
BT472BG,54.989168,-7.309605
BT472BH,54.990425,-7.311021
BT472BJ,54.990385,-7.31199
BT472BL,54.98966,-7.310752
BT472BN,54.989452,-7.31049
BT472BP,54.990101,-7.312557
BT472BQ,54.990605,-7.307955
BT472BS,54.993504,-7.304343
BT472BU,54.988736,-7.310956
BT472BW,54.989919,-7.31206
BT472BX,54.987765,-7.30777
BT472BY,54.987314,-7.309027
BT472BZ,54.988155,-7.305154
BT472DA,54.988144,-7.304795
BT472DD,54.987879,-7.305581
BT472DH,54.977436,-7.304683
BT472DL,54.988148,-7.310341
BT472DN,54.987757,-7.310957
BT472DQ,54.9859,-7.308317
BT472DR,54.984001,-7.315645
BT472DT,54.984085,-7.306709
BT472DU,54.98677,-7.311161
BT472DX,54.985839,-7.310162
BT472DY,54.98631,-7.312544
BT472DZ,54.985508,-7.312026
BT472EA,54.986012,-7.313814
BT472EB,54.985605,-7.313352
BT472ED,54.981009,-7.301232
BT472EE,54.981412,-7.304177
BT472EF,54.983457,-7.317934
BT472EG,54.986906,-7.312987
BT472EH,54.986075,-7.315438
BT472EJ,54.985233,-7.317498
BT472EL,54.984906,-7.316738
BT472EN,54.985464,-7.315448
BT472EP,54.985884,-7.316503
BT472EQ,54.987025,-7.3135
BT472ER,54.986951,-7.314579
BT472ES,54.988782,-7.312767
BT472ET,54.988368,-7.312634
BT472EU,54.988248,-7.31212
BT472EW,54.984885,-7.314708
BT472EX,54.988687,-7.311831
BT472EY,54.989599,-7.312706
BT472FD,54.989599,-7.312706
BT472FF,54.98972,-7.312714
BT472FG,54.888874,-7.054247
BT472FH,54.888874,-7.054247
BT472FJ,54.888874,-7.054247
BT472FN,54.888874,-7.054247
BT472GA,54.991467,-7.306238
BT472GB,54.99244,-7.305221
BT472GD,54.99244,-7.305221
BT472HA,54.987976,-7.310078
BT472HD,54.990262,-7.299822
BT472HE,54.990262,-7.299822
BT472HF,54.990513,-7.301317
BT472HG,54.991268,-7.299851
BT472HH,54.990881,-7.301202
BT472HJ,54.989204,-7.304902
BT472HL,54.990758,-7.30325
BT472HN,54.991638,-7.301704
BT472HP,54.990786,-7.301969
BT472HQ,54.991128,-7.300369
BT472HS,54.989168,-7.303293
BT472HT,54.988758,-7.303832
BT472HW,54.989745,-7.303674
BT472HX,54.98915,-7.301607
BT472HY,54.989322,-7.301978
BT472HZ,54.988535,-7.304164
BT472JA,54.987464,-7.302229
BT472JB,54.986673,-7.303571
BT472JD,54.985136,-7.305003
BT472JE,54.985693,-7.306728
BT472JF,54.983895,-7.3049
BT472JG,54.982725,-7.304405
BT472JH,54.985298,-7.303501
BT472JJ,54.978872,-7.306142
BT472JL,54.980277,-7.305181
BT472JN,54.979832,-7.307469
BT472JQ,54.979889,-7.297035
BT472JT,54.980943,-7.294533
BT472JU,54.980504,-7.300944
BT472JW,54.980816,-7.308296
BT472JX,54.992188,-7.309803
BT472JY,54.980943,-7.294533
BT472JZ,54.980448,-7.295869
BT472LA,54.983332,-7.300567
BT472LD,54.98318,-7.300726
BT472LE,54.982221,-7.299587
BT472LF,54.986408,-7.301248
BT472LG,54.980279,-7.300839
BT472LJ,54.981176,-7.299058
BT472LQ,54.986256,-7.301485
BT472LR,54.983707,-7.294063
BT472LS,54.981818,-7.292003
BT472LT,54.982505,-7.295927
BT472LU,54.982457,-7.295397
BT472LW,54.979895,-7.299674
BT472LX,54.982576,-7.294176
BT472LY,54.983329,-7.296928
BT472LZ,54.983025,-7.298714
BT472NA,54.983843,-7.297247
BT472NB,54.9856,-7.296716
BT472ND,54.986179,-7.298893
BT472NE,54.984106,-7.299289
BT472NL,54.965313,-7.35259
BT472NN,54.973352,-7.34926
BT472NS,54.982735,-7.333426
BT472NU,54.981913,-7.33422
BT472NX,54.98081,-7.337862
BT472NY,54.980109,-7.339561
BT472PA,54.978676,-7.342052
BT472PB,54.977461,-7.344805
BT472PE,54.976337,-7.344698
BT472PF,54.976842,-7.343269
BT472PG,54.977071,-7.344155
BT472PH,54.977325,-7.342917
BT472PJ,54.976958,-7.341471
BT472PL,54.976342,-7.340559
BT472PN,54.976326,-7.342684
BT472PP,54.977723,-7.341771
BT472PQ,54.977811,-7.343112
BT472PR,54.977648,-7.341241
BT472PS,54.977696,-7.340178
BT472PT,54.976394,-7.348664
BT472PU,54.965177,-7.354013
BT472PW,54.977036,-7.341079
BT472PX,54.953318,-7.332164
BT472PY,54.958802,-7.354708
BT472QA,54.984056,-7.318955
BT472QB,54.984264,-7.319202
BT472QD,54.978072,-7.330036
BT472QE,54.964436,-7.348233
BT472QF,54.959509,-7.354088
BT472QH,54.974303,-7.319479
BT472QL,54.955342,-7.357714
BT472QN,54.958863,-7.344233
BT472QP,54.9585,-7.35693
BT472QQ,54.959913,-7.355815
BT472QR,54.958522,-7.356009
BT472QT,54.952391,-7.353406
BT472QU,54.957681,-7.358332
BT472QX,54.955526,-7.355214
BT472QY,54.957536,-7.35476
BT472QZ,54.957017,-7.355174
BT472RA,54.955792,-7.354445
BT472RB,54.95632,-7.352438
BT472RD,54.959618,-7.350996
BT472RE,54.960038,-7.353908
BT472RF,54.958056,-7.361448
BT472RG,54.958966,-7.353363
BT472RH,54.935462,-7.36438
BT472RL,54.959416,-7.358586
BT472RN,54.950391,-7.371168
BT472RP,54.941328,-7.380094
BT472RQ,54.958369,-7.352514
BT472RR,54.941321,-7.382295
BT472RS,54.938648,-7.38828
BT472RT,54.940279,-7.385728
BT472RU,54.940626,-7.388609
BT472RW,54.942939,-7.36679
BT472RY,54.937273,-7.377551
BT472RZ,54.920184,-7.373355
BT472SB,54.939292,-7.382497
BT472SD,54.938581,-7.383912
BT472SE,54.926615,-7.361244
BT472SF,54.926524,-7.355771
BT472SG,54.912303,-7.364184
BT472SH,54.910865,-7.374404
BT472SL,54.899005,-7.365186
BT472SP,54.953364,-7.35567
BT472SQ,54.91063,-7.374018
BT472SR,54.939908,-7.35072
BT472SS,54.934889,-7.354483
BT472SW,54.904881,-7.35013
BT472SY,54.938463,-7.380201
BT472SZ,54.938463,-7.380201
BT472TA,54.981854,-7.282896
BT472TB,54.958813,-7.360094
BT472TD,54.93696,-7.384967
BT472TE,54.956747,-7.363467
BT472TF,54.95336,-7.354889
BT472TG,54.956747,-7.363467
BT472TJ,54.956747,-7.363467
BT472TL,54.955078,-7.358702
BT472TN,54.956747,-7.363467
BT472TP,54.953098,-7.354722
BT472TQ,54.953098,-7.354722
BT472TS,54.953098,-7.354722
BT472TT,54.953098,-7.354722
BT472TY,54.949676,-7.358812
BT472UA,54.888874,-7.054247
BT472UB,54.888874,-7.054247
BT472UQ,54.888874,-7.054247
BT472WZ,54.956747,-7.363467
BT472XN,54.888874,-7.054247
BT472XW,54.888874,-7.054247
BT473AA,55.026581,-7.177941
BT473AB,55.027173,-7.173832
BT473AD,55.027528,-7.174591
BT473AE,55.0323,-7.168175
BT473AF,55.026791,-7.170478
BT473AG,55.007011,-7.161446
BT473AH,55.022976,-7.181502
BT473AJ,55.023653,-7.183364
BT473AL,55.024712,-7.183187
BT473AN,55.009568,-7.178055
BT473AP,54.996966,-7.178156
BT473AQ,55.029655,-7.171639
BT473AR,55.003253,-7.18742
BT473AS,54.998972,-7.19071
BT473AT,54.99129,-7.182303
BT473AU,54.986343,-7.180076
BT473AW,55.002049,-7.179334
BT473AX,54.993354,-7.17009
BT473AY,54.999595,-7.173696
BT473AZ,55.001706,-7.160651
BT473BB,55.028883,-7.149512
BT473BD,55.015419,-7.141996
BT473BF,54.98322,-7.272266
BT473BG,54.994614,-7.145862
BT473BH,55.000488,-7.129204
BT473BJ,54.998127,-7.120692
BT473BL,55.017623,-7.113621
BT473BN,55.009437,-7.135762
BT473BP,55.020164,-7.133468
BT473BQ,55.013121,-7.125913
BT473BT,55.031636,-7.146263
BT473BW,55.031362,-7.132898
BT473BY,54.980893,-7.272292
BT473BZ,54.980098,-7.271588
BT473DA,55.032443,-7.12457
BT473DD,55.030379,-7.112433
BT473DE,55.029713,-7.117233
BT473DF,55.029529,-7.120411
BT473DG,54.972239,-7.285238
BT473DH,55.030136,-7.173678
BT473DJ,54.973002,-7.283694
BT473DL,55.026218,-7.17601
BT473DP,55.03048,-7.158329
BT473DQ,54.971648,-7.285576
BT473DR,55.032174,-7.125936
BT473DS,55.028974,-7.120658
BT473DU,55.033568,-7.152775
BT473DW,55.02819,-7.167541
BT473DX,55.037232,-7.13981
BT473DY,55.032591,-7.115199
BT473DZ,55.034339,-7.103728
BT473EA,55.035589,-7.145053
BT473EB,55.03717,-7.116193
BT473ED,55.031596,-7.124276
BT473EE,55.024121,-7.109194
BT473EF,55.025259,-7.095455
BT473EG,55.010933,-7.10661
BT473EH,55.019172,-7.087447
BT473EJ,55.004807,-7.083662
BT473EL,55.023497,-7.127157
BT473EN,54.958398,-7.24535
BT473EP,54.953338,-7.233504
BT473EQ,55.030009,-7.081946
BT473ES,54.949654,-7.215111
BT473ET,54.943408,-7.200877
BT473EU,54.967469,-7.181272
BT473EW,54.947242,-7.222758
BT473EX,54.971339,-7.201244
BT473EY,54.953981,-7.183263
BT473EZ,54.957145,-7.157209
BT473FB,55.013444,-7.103615
BT473FD,55.028452,-7.117995
BT473FE,55.013444,-7.103615
BT473FF,55.028452,-7.117995
BT473FG,55.028452,-7.117995
BT473FH,55.028452,-7.117995
BT473FJ,55.027846,-7.118511
BT473FL,54.977841,-7.290978
BT473FU,54.888874,-7.054247
BT473FX,54.888874,-7.054247
BT473FZ,54.9912,-7.182258
BT473GG,55.033627,-7.124388
BT473GN,55.021402,-7.182535
BT473GS,54.981841,-7.268652
BT473GT,54.96177,-7.264988
BT473GU,55.013444,-7.103615
BT473GW,55.019513,-7.182135
BT473GX,54.977247,-7.269516
BT473HA,54.96047,-7.123107
BT473HB,54.960209,-7.090032
BT473HD,54.951613,-7.179721
BT473HE,54.981127,-7.033611
BT473HF,54.981164,-7.040654
BT473HH,55.030538,-7.170667
BT473HJ,54.955278,-7.124328
BT473HL,54.977862,-7.138361
BT473HN,54.978454,-7.216502
BT473HP,54.980793,-7.126038
BT473HR,54.97687,-7.158217
BT473HS,54.977655,-7.191935
BT473HT,54.973107,-7.19554
BT473HU,54.965477,-7.20186
BT473HW,54.962888,-7.135825
BT473HX,54.975075,-7.210727
BT473HY,54.979746,-7.216383
BT473HZ,54.981,-7.214328
BT473JA,54.981863,-7.213015
BT473JB,55.032566,-7.111868
BT473JD,55.031838,-7.111697
BT473JE,55.031184,-7.112008
BT473JF,55.031409,-7.114459
BT473JG,55.017094,-7.253003
BT473JH,55.020356,-7.240106
BT473JJ,55.021442,-7.217415
BT473JL,55.023466,-7.199864
BT473JN,55.027346,-7.226198
BT473JR,55.018876,-7.202566
BT473JS,55.01088,-7.231735
BT473JT,55.011526,-7.195506
BT473JU,55.009196,-7.198976
BT473JW,55.027715,-7.223501
BT473JX,55.006241,-7.211428
BT473JY,54.979826,-7.272624
BT473JZ,54.980574,-7.274563
BT473LA,54.981662,-7.274637
BT473LB,54.980394,-7.276003
BT473LD,54.984925,-7.267518
BT473LE,54.994169,-7.255819
BT473LF,55.007397,-7.236428
BT473LG,55.005037,-7.232488
BT473LH,55.00118,-7.217903
BT473LJ,54.977835,-7.24219
BT473LL,54.987533,-7.25038
BT473LN,55.000943,-7.234316
BT473LQ,54.989646,-7.22208
BT473LS,54.975658,-7.235953
BT473LT,54.981229,-7.269881
BT473LU,54.975131,-7.255249
BT473LW,54.99358,-7.241924
BT473LX,54.97599,-7.254796
BT473LY,54.96665,-7.217809
BT473LZ,54.968759,-7.253228
BT473NA,54.962268,-7.248134
BT473NB,54.959161,-7.239591
BT473ND,54.959659,-7.228701
BT473NJ,54.995372,-7.217047
BT473NL,54.994041,-7.226588
BT473NN,54.994113,-7.216884
BT473NP,54.986268,-7.194449
BT473NQ,54.993797,-7.198595
BT473NR,54.978328,-7.27287
BT473NS,54.979305,-7.274149
BT473NT,54.979964,-7.27459
BT473NU,54.977783,-7.273379
BT473NW,54.993824,-7.20011
BT473NX,54.980281,-7.272038
BT473NY,54.980711,-7.271858
BT473NZ,54.961656,-7.264101
BT473PA,55.029292,-7.217153
BT473PB,55.033138,-7.191288
BT473PD,55.04285,-7.21487
BT473PE,55.040919,-7.186126
BT473PF,55.039453,-7.199498
BT473PG,55.028846,-7.179428
BT473PH,55.026482,-7.183276
BT473PJ,55.028581,-7.176102
BT473PL,55.024661,-7.176902
BT473PN,55.024389,-7.175266
BT473PP,55.022178,-7.173841
BT473PR,55.034278,-7.184431
BT473PT,55.037192,-7.182291
BT473PU,55.034697,-7.174616
BT473PW,55.023297,-7.174475
BT473PX,55.035889,-7.155901
BT473PY,55.038497,-7.156316
BT473PZ,55.038881,-7.169087
BT473QA,55.025755,-7.17541
BT473QB,54.980519,-7.285013
BT473QE,55.025066,-7.178426
BT473QF,55.025775,-7.176942
BT473QG,54.979282,-7.286878
BT473QH,54.980044,-7.283647
BT473QJ,54.976231,-7.282934
BT473QL,55.026074,-7.173339
BT473QN,54.975605,-7.284897
BT473QP,54.969193,-7.274534
BT473QQ,54.979354,-7.290016
BT473QR,54.972797,-7.293177
BT473QS,54.973198,-7.289578
BT473QT,54.973536,-7.287354
BT473QU,54.974016,-7.288158
BT473QW,54.974643,-7.286335
BT473QX,54.967732,-7.27659
BT473QZ,54.96589,-7.266084
BT473RA,54.957869,-7.25279
BT473RB,54.962005,-7.275709
BT473RD,54.931851,-7.294363
BT473RE,54.959465,-7.268543
BT473RF,54.962233,-7.264309
BT473RG,54.96968,-7.262955
BT473RH,54.937547,-7.259704
BT473RJ,54.923166,-7.25833
BT473RL,54.930606,-7.272061
BT473RN,54.94301,-7.270449
BT473RP,54.954176,-7.261552
BT473RQ,54.960663,-7.258811
BT473RR,54.942006,-7.279829
BT473RU,54.978788,-7.285419
BT473RW,54.936001,-7.280592
BT473RX,54.979264,-7.276258
BT473RY,54.97876,-7.271613
BT473RZ,54.978637,-7.272068
BT473SA,54.981885,-7.286582
BT473SB,54.981122,-7.286658
BT473SD,54.979187,-7.275338
BT473SE,54.981421,-7.282513
BT473SF,54.975254,-7.262243
BT473SG,54.970065,-7.256733
BT473SH,54.977918,-7.270535
BT473SJ,54.978211,-7.271373
BT473SL,54.975933,-7.273585
BT473SN,54.93849,-7.213877
BT473SS,54.911998,-7.186468
BT473ST,54.894553,-7.249271
BT473SW,54.927676,-7.196337
BT473SX,54.917102,-7.183994
BT473SY,54.910334,-7.195607
BT473TA,54.894993,-7.199934
BT473TB,54.924705,-7.204881
BT473TD,54.947145,-7.242985
BT473TE,54.942253,-7.22493
BT473TF,54.9426,-7.235768
BT473TG,54.936469,-7.233591
BT473TH,54.920929,-7.222439
BT473TJ,54.910304,-7.235398
BT473TL,54.916383,-7.216757
BT473TN,54.8998,-7.255299
BT473TP,54.930014,-7.184513
BT473TQ,54.939701,-7.227678
BT473TR,54.936038,-7.189337
BT473TS,55.031293,-7.115853
BT473TT,55.031415,-7.121558
BT473TU,55.031822,-7.120643
BT473TW,54.928084,-7.184646
BT473TX,55.029924,-7.12034
BT473TY,55.031102,-7.119235
BT473TZ,55.030889,-7.1196
BT473UA,54.945848,-7.332866
BT473UB,54.978545,-7.298024
BT473UD,54.965014,-7.309753
BT473UG,54.949313,-7.306683
BT473UH,54.940469,-7.320144
BT473UJ,54.926119,-7.319326
BT473UN,54.929863,-7.330385
BT473UP,54.982015,-7.309087
BT473UR,54.982618,-7.307687
BT473US,55.025759,-7.178662
BT473UT,54.909769,-7.362291
BT473UU,54.926034,-7.344829
BT473UW,54.982656,-7.309701
BT473UX,54.970975,-7.285745
BT473UY,54.971512,-7.283877
BT473UZ,54.972052,-7.282509
BT473WB,54.961048,-7.264455
BT473WD,54.990868,-7.183702
